횡단보도ID,seed,행정동,읍면동명,시나리오,사고건수_원본,노인비율,LANES,MAX_SPD,crossing_length_m,ped_green_base_sec,risk_score,PET_A_proxy_count,PET_A_proxy_mean,PET_A_proxy_severe,PET_A_proxy_moderate,PET_A_proxy_safe,PET_B_surrogate_count,PET_B_surrogate_mean,PET_B_surrogate_severe,PET_B_surrogate_moderate,PET_B_surrogate_safe,elderly_incomplete_cross,veh_avg_delay_sec,veh_max_delay_sec,queue_avg,queue_max
9494,43,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,84,19.75595238095238,0,0,84,171,-7.752713580876051,126,45,0,41,52.92085280373832,100.0,0.34444444444444444,4
9494,44,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,1,0.0,1,0,0,47,0.10525837301404489,32,15,0,12,65.12559382422803,100.0,0.15069444444444444,2
9494,45,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,41,5.073170731707317,6,8,27,135,-5.06209768383377,98,37,0,31,81.48629700446143,100.0,0.3784722222222222,3
9494,46,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,101,16.97029702970297,0,0,101,278,-8.76189572951053,228,50,0,72,18.578765300691856,97.5,0.00257337599109751,1
9494,47,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,86,21.180232558139537,0,0,86,211,-6.442005505335454,164,47,0,36,11.63943990665111,94.5,0.0037182852143482063,1
9494,48,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,141,20.326241134751772,0,0,141,85,-0.31571161267089914,62,23,0,22,48.92732376793512,100.0,0.016527777777777777,1
9494,49,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,150,18.21,0,0,150,138,-3.6944001473541355,98,40,0,35,12.018036664695446,96.0,0.0019765739385065885,1
9494,50,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,119,16.134453781512605,0,1,118,184,-3.6221078603653116,135,49,0,35,71.20557598039215,100.0,0.4192361111111111,4
9494,51,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,52,24.76923076923077,0,0,52,297,-9.401453720864387,246,51,0,61,15.086291643910432,96.5,0.005756339259691053,1
9494,52,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,54,19.046296296296298,0,0,54,141,-0.5513757761480536,97,44,0,30,58.32168409466153,100.0,0.40319444444444447,3
9494,53,신당동,신당동,baseline,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,77,16.616883116883116,0,1,76,35,-0.18685165933664724,27,8,0,5,75.33548585485855,100.0,0.3792361111111111,4
9494,42,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,23,4.108695652173913,4,4,15,60,-4.053393172026258,47,13,0,22,72.99518900343642,100.0,0.5333333333333333,3
9494,43,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,103,18.063106796116504,0,0,103,46,-3.8485594949718798,36,10,0,11,56.04668232530828,100.0,0.498125,5
9494,44,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,65,14.492307692307692,0,1,64,25,-0.12081696464326534,19,6,0,5,70.48363187152563,100.0,0.19583333333333333,2
9494,45,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,194,19.34278350515464,0,0,194,39,-27.02539640512971,31,8,0,14,77.0291382517049,100.0,0.33520833333333333,3
9494,46,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,68,25.66176470588235,0,0,68,94,-2.4616843594964983,72,22,0,16,15.408195848855774,95.5,0.01348074179743224,1
9494,47,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,31,13.016129032258064,0,0,31,84,-0.6337385801157946,66,18,0,24,10.809912536443148,94.5,0.003555362066463503,1
9494,48,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,162,20.987654320987655,0,0,162,46,-0.13135328557566292,37,9,0,13,13.739306358381503,95.0,0.0026999416228838296,1
9494,49,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,59,15.14406779661017,0,0,59,40,0.32459548758787077,25,15,0,8,14.277218934911243,96.0,0.013252306340606238,1
9494,50,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,31,24.403225806451612,1,0,30,80,-1.874998508680256,57,23,0,14,54.94372171945702,100.0,0.23972222222222223,4
9494,51,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,68,16.772058823529413,0,0,68,115,-6.468120903335933,82,33,0,25,15.721979223619464,97.0,0.006164685160722149,1
9494,52,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,164,19.4390243902439,0,1,163,42,-14.876222352460331,33,9,0,5,55.84598698481562,100.0,0.27569444444444446,3
9494,53,신당동,신당동,smart,7.0,0.1998197792295562,2.0,50.0,7.0,14.0,6.298197792295562,51,14.029411764705882,12,8,31,25,-1.6373163872319778,18,7,0,3,75.47153465346534,100.0,0.6322222222222222,4
6122,42,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,4.664762741652021,78.0,0.008183426717782365,1
6122,43,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.031771247021446,73.5,0.010667355676952607,2
6122,44,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.115443425076452,79.0,0.012328362616270485,2
6122,45,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,8.306062819576333,78.0,0.011293179805137289,2
6122,46,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,5.676634768740032,77.0,0.011843270365997638,2
6122,47,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.4951923076923075,97.0,0.01097686754088699,2
6122,48,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.03122289679098,82.0,0.0097923722573995,3
6122,49,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,4.341755319148936,76.5,0.006005338078291815,2
6122,50,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,8.430075187969924,96.0,0.009582780480613298,2
6122,51,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,64.89359504132231,100.0,3.424965277777778,12
6122,52,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,9.17123287671233,94.0,0.010014673514306677,3
6122,53,회현동,남창동,baseline,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.960030165912519,96.0,0.010023672140849238,2
6122,42,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,4.664762741652021,78.0,0.008183426717782365,1
6122,43,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.031771247021446,73.5,0.010667355676952607,2
6122,44,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.115443425076452,79.0,0.012328362616270485,2
6122,45,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,8.306062819576333,78.0,0.011293179805137289,2
6122,46,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,5.676634768740032,77.0,0.011843270365997638,2
6122,47,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.4951923076923075,97.0,0.01097686754088699,2
6122,48,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.03122289679098,82.0,0.0097923722573995,3
6122,49,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,4.341755319148936,76.5,0.006005338078291815,2
6122,50,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,8.430075187969924,96.0,0.009582780480613298,2
6122,51,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,64.89359504132231,100.0,3.424965277777778,12
