횡단보도ID,행정동,읍면동명,노인비율,baseline_PET_B_고위험,smart_PET_B_고위험,PET_B_고위험_감소율_pct,baseline_고령자미완료,smart_고령자미완료,고령자미완료_감소율_pct,baseline_차량평균지체_sec,smart_차량평균지체_sec,차량평균지체_증가_sec,baseline_최대대기행렬,smart_최대대기행렬,최대대기행렬_증가
9494,신당동,신당동,0.1998197792295562,31.5,10.0,68.25396825396825,11.0,3.5,68.18181818181817,19.93884207240949,21.593904327876192,1.655062255466703,1.0,1.0,0.0
23040,중림동,봉래동2가,0.1901991313611407,0.0,0.0,,0.0,0.0,,80.02240434731107,80.02240434731107,0.0,3.0,3.0,0.0
6122,회현동,남창동,0.2946596858638743,0.0,0.0,,0.0,0.0,,6.592548294792449,6.592548294792449,0.0,2.0,2.0,0.0
6213,회현동,남창동,0.2946596858638743,0.0,0.0,,0.0,0.0,,82.39593276662242,82.39593276662242,0.0,1.0,1.0,0.0
