횡단보도ID,seed,행정동,읍면동명,시나리오,사고건수_원본,노인비율,LANES,MAX_SPD,crossing_length_m,ped_green_base_sec,risk_score,PET_A_proxy_count,PET_A_proxy_mean,PET_A_proxy_severe,PET_A_proxy_moderate,PET_A_proxy_safe,PET_B_surrogate_count,PET_B_surrogate_mean,PET_B_surrogate_severe,PET_B_surrogate_moderate,PET_B_surrogate_safe,elderly_incomplete_cross,veh_avg_delay_sec,veh_max_delay_sec,queue_avg,queue_max
6213,43,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,71.24404761904762,100.0,0.000462962962962963,1
6213,44,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.69435975609755,100.0,0.0006481481481481481,1
6213,45,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,72.25267993874425,100.0,0.0006481481481481481,1
6213,42,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,59.56340057636888,100.0,0.0005555555555555556,1
6213,43,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,71.24404761904762,100.0,0.000462962962962963,1
6213,44,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.69435975609755,100.0,0.0006481481481481481,1
6213,45,회현동,남창동,smart,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,72.25267993874425,100.0,0.0006481481481481481,1
71666,42,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,223,5.096412556053812,47,30,146,49,-15.787742025383427,49,0,0,17,38.543010752688176,100.0,1.7011507936507937,6
71666,43,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,204,5.806372549019608,14,29,161,24,-20.797182720054547,24,0,0,4,51.42,100.0,2.4246031746031744,8
71666,44,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,76,4.875,20,6,50,10,-4.660733756359516,10,0,0,4,50.55696202531646,100.0,2.5517063492063494,7
71666,45,장충동,장충동1가,baseline,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,108,6.157407407407407,9,14,85,4,-123.99869490100578,4,0,0,2,58.978328173374614,100.0,2.922142857142857,13
71666,42,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,228,6.655701754385965,22,26,180,15,-54.65496407849229,15,0,0,3,44.589928057553955,100.0,1.8562301587301586,6
71666,43,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,208,5.451923076923077,31,33,144,7,-13.606787168317627,7,0,0,0,50.70099667774086,100.0,2.4289285714285715,12
71666,44,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,75,3.6866666666666665,26,14,35,1,-1.5060097365668126,1,0,0,0,45.327044025157235,100.0,2.201468253968254,7
71666,45,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,165,7.960606060606061,8,8,149,15,-13.425654382597795,15,0,0,3,58.84722222222222,100.0,3.2343253968253967,12
125895,42,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,159,8.61320754716981,32,29,98,0,,0,0,0,0,0.6075949367088608,28.0,0.0013567104988520143,1
125895,43,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,110,11.031818181818181,13,16,81,0,,0,0,0,0,0.7471131639722863,26.5,0.00315357931251971,1
125895,44,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,51,9.764705882352942,8,13,30,0,,0,0,0,0,0.9855233853006682,18.5,0.0008489865223389578,1
125895,45,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,113,9.530973451327434,18,17,78,0,,0,0,0,0,1.5495780590717299,38.0,0.0005179200331468821,1
125895,42,신당동,신당동,smart,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,159,8.61320754716981,32,29,98,0,,0,0,0,0,0.6075949367088608,28.0,0.0013567104988520143,1
125895,43,신당동,신당동,smart,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,110,11.031818181818181,13,16,81,0,,0,0,0,0,0.7471131639722863,26.5,0.00315357931251971,1
125895,44,신당동,신당동,smart,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,51,9.764705882352942,8,13,30,0,,0,0,0,0,0.9855233853006682,18.5,0.0008489865223389578,1
125895,45,신당동,신당동,smart,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,113,9.530973451327434,18,17,78,0,,0,0,0,0,1.5495780590717299,38.0,0.0005179200331468821,1
8430,42,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,50.0,7.0,14.0,5.298197792295562,9,4.444444444444445,5,2,2,67,-14.40768291430131,48,19,0,17,7.304511278195489,97.0,0.5272621132516053,6
8430,43,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,50.0,7.0,14.0,5.298197792295562,44,21.90909090909091,1,8,35,47,-10.507340066456006,34,13,0,13,4.028473804100228,97.0,0.34130162703379224,5
8430,44,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,50.0,7.0,14.0,5.298197792295562,6,4.416666666666667,3,2,1,2,-0.4307510375809407,1,1,0,1,4.357777777777778,91.5,0.3988372093023256,3
