횡단보도ID,행정동,읍면동명,노인비율,baseline_PET_B_고위험,smart_PET_B_고위험,PET_B_고위험_감소율_pct,baseline_고령자미완료,smart_고령자미완료,고령자미완료_감소율_pct,baseline_차량평균지체_sec,smart_차량평균지체_sec,차량평균지체_증가_sec,baseline_최대대기행렬,smart_최대대기행렬,최대대기행렬_증가
23040,중림동,봉래동2가,0.1901991313611407,0.0,0.0,,0.0,0.0,,12.19201133144476,12.19201133144476,0.0,2.0,2.0,0.0
